valence,acousticness,danceability,explicit,track_genre,loudness,popularity
0.763,0.143,0.825,False,pop,-4.847,27
0.295,0.334,0.532,False,pop,-8.402,26
0.19,0.868,0.531,False,pop,-8.937,45
0.42,0.755,0.334,False,pop,-9.483,35
0.485,0.101,0.868,False,pop,-6.217,25
0.882,0.0642,0.853,False,pop,-8.636,24
0.286,0.643,0.588,False,pop,-20.647,58
0.444,0.239,0.732,False,pop,-8.403,25
0.686,0.00313,0.544,False,pop,-3.403,25
0.193,0.942,0.42,False,pop,-8.075,49
0.741,0.69,0.484,False,pop,-7.625,25
0.453,0.492,0.359,False,pop,-7.582,28
0.223,0.133,0.6,False,pop,-10.246,18
0.494,0.0297,0.776,False,pop,-4.501,23
0.584,0.578,0.554,False,pop,-12.312,32
0.862,0.091,0.783,True,pop,-7.268,20
0.394,0.184,0.765,False,pop,-4.333,25
0.634,0.37,0.665,False,pop,-9.611,27
0.221,0.514,0.694,False,pop,-13.464,37
0.49,0.594,0.791,False,pop,-9.457,34
0.445,0.07,0.516,True,pop,-6.107,14
0.786,0.109,0.767,False,pop,-2.931,29
0.307,0.276,0.774,False,pop,-4.351,28
0.61,0.221,0.66,False,pop,-5.907,25
0.674,0.155,0.725,False,pop,-3.665,26
0.345,0.00267,0.557,False,pop,-4.515,18
0.54,0.0131,0.602,False,pop,-5.404,22
0.255,0.439,0.599,False,pop,-7.377,29
0.457,0.612,0.668,False,pop,-11.776,36
0.365,0.0422,0.662,False,pop,-9.019,20
0.331,0.0303,0.766,False,pop,-13.101,23
0.619,0.568,0.741,False,pop,-9.609,31
0.788,0.164,0.876,False,pop,-4.653,28
0.484,0.791,0.448,False,pop,-4.606,37
0.533,0.672,0.773,False,pop,-10.972,34
0.415,0.245,0.639,False,pop,-14.096,28
0.446,0.565,0.718,False,pop,-9.74,35
0.772,0.307,0.712,False,pop,-10.688,25
0.661,0.00719,0.654,False,power-pop,-6.26,30
0.903,0.0371,0.643,False,power-pop,-5.428,27
0.66,0.000901,0.658,False,power-pop,-5.119,28
0.451,0.00743,0.635,False,power-pop,-7.136,24
0.566,0.0116,0.196,False,power-pop,-5.131,22
0.66,0.000901,0.658,False,power-pop,-5.119,28
0.451,0.00743,0.635,False,power-pop,-7.136,23
0.715,0.00131,0.532,False,power-pop,-6.152,26
0.769,0.00701,0.516,False,power-pop,-6.076,27
0.775,0.00264,0.555,False,power-pop,-4.606,28
0.66,0.000901,0.658,False,power-pop,-5.119,26
0.625,0.0117,0.479,False,power-pop,-9.03,25
0.66,0.000901,0.658,False,power-pop,-5.119,28
0.0988,0.359,0.173,False,power-pop,-7.724,24
0.775,0.00264,0.555,False,power-pop,-4.606,30
0.715,0.00131,0.532,False,power-pop,-6.152,27
0.715,0.00131,0.532,False,power-pop,-6.152,26
0.715,0.00131,0.532,False,power-pop,-6.152,27
0.678,0.00769,0.654,False,power-pop,-6.288,29
0.588,0.00998,0.605,False,power-pop,-6.47,26
0.588,0.00998,0.605,False,power-pop,-6.47,27
0.42,0.00102,0.724,False,power-pop,-6.92,25
0.75,0.000868,0.557,False,power-pop,-6.708,26
0.715,0.00131,0.532,False,power-pop,-6.152,25
0.451,0.00743,0.635,False,power-pop,-7.136,24
0.769,0.00701,0.516,False,power-pop,-6.076,28
0.855,0.0532,0.442,False,power-pop,-5.086,26
0.625,0.0117,0.479,False,power-pop,-9.03,26
0.807,0.0144,0.659,False,power-pop,-8.425,27
0.499,0.124,0.579,False,power-pop,-9.961,26
0.807,0.0144,0.659,False,power-pop,-8.425,27
0.972,0.554,0.807,False,power-pop,-10.347,23
0.769,0.00701,0.516,False,power-pop,-6.076,26
0.928,0.0358,0.644,False,power-pop,-5.385,27
0.552,0.000193,0.261,False,power-pop,-3.031,24
0.143,0.00228,0.331,False,power-pop,-3.968,14
0.928,0.0358,0.644,False,power-pop,-5.385,28
0.462,0.0195,0.387,False,power-pop,-4.127,25
0.304,0.000246,0.383,False,power-pop,-3.573,20
0.948,0.0525,0.622,False,power-pop,-6.578,25
0.948,0.0525,0.622,False,power-pop,-6.578,27
0.527,0.652,0.507,False,power-pop,-12.911,38
0.304,0.000246,0.383,False,power-pop,-3.573,21
0.793,0.00948,0.64,False,power-pop,-9.048,27
0.867,0.111,0.726,False,power-pop,-11.947,31
0.462,0.0195,0.387,False,power-pop,-4.127,23
0.462,0.0195,0.387,False,power-pop,-4.127,24
0.574,0.0027,0.772,False,power-pop,-5.414,28
0.462,0.0195,0.387,False,power-pop,-4.127,24
0.574,0.0027,0.772,False,power-pop,-5.414,27
0.616,0.121,0.579,False,power-pop,-12.421,29
0.137,0.00854,0.465,False,power-pop,-6.189,11
0.41,0.00114,0.726,False,power-pop,-8.017,22
0.821,0.00114,0.571,False,power-pop,-3.518,30
0.504,0.124,0.582,False,power-pop,-9.961,27
0.453,0.00737,0.634,False,power-pop,-7.136,24
0.438,0.0248,0.394,False,power-pop,-7.119,21
0.405,0.115,0.261,False,power-pop,-7.871,21
0.588,0.00998,0.605,False,power-pop,-6.47,25
0.74,0.000785,0.56,False,power-pop,-6.711,27
0.579,0.00114,0.457,False,power-pop,-6.682,23
0.869,0.00717,0.524,False,power-pop,-7.081,25
0.927,0.00207,0.774,False,power-pop,-4.927,28
0.771,0.00271,0.556,False,power-pop,-4.606,29
0.515,0.0189,0.623,False,power-pop,-7.788,26
0.574,0.0027,0.772,False,power-pop,-5.414,28
0.359,0.565,0.456,False,power-pop,-10.296,37
0.555,0.548,0.305,False,power-pop,-4.892,33
0.69,0.0152,0.619,False,power-pop,-9.307,27
0.896,0.0118,0.45,False,power-pop,-6.403,25
0.276,0.427,0.333,False,power-pop,-12.87,33
0.897,0.0589,0.586,False,power-pop,-9.558,26
0.359,0.513,0.629,False,power-pop,-11.856,38
0.904,0.0305,0.45,False,power-pop,-5.4,28
0.805,0.038,0.548,False,power-pop,-6.926,27
0.675,0.00422,0.341,True,power-pop,-4.251,21
0.548,0.0576,0.687,False,power-pop,-5.13,29
0.845,0.015,0.694,False,power-pop,-14.63,36
0.679,0.0171,0.549,False,power-pop,-5.325,27
0.869,0.00851,0.558,False,power-pop,-8.171,26
0.516,3.34e-05,0.412,False,power-pop,-4.01,24
0.867,0.111,0.726,False,power-pop,-11.947,30
0.629,0.00254,0.342,False,power-pop,-3.616,26
0.527,0.652,0.507,False,power-pop,-12.911,37
0.527,0.652,0.507,False,power-pop,-12.911,40
0.895,0.173,0.511,False,power-pop,-11.793,27
0.478,0.715,0.523,False,power-pop,-13.8,42
0.527,0.652,0.507,False,power-pop,-12.911,37
0.972,0.554,0.807,False,power-pop,-10.347,22
0.288,0.0489,0.678,False,power-pop,-6.505,21
0.869,0.00851,0.558,False,power-pop,-8.171,26
0.81,0.0101,0.477,False,power-pop,-14.141,29
0.681,0.767,0.778,False,power-pop,-12.054,37
0.574,0.0027,0.772,False,power-pop,-5.414,28
0.681,0.767,0.778,False,power-pop,-12.054,36
0.574,0.0027,0.772,False,power-pop,-5.414,26
0.647,0.00205,0.484,False,power-pop,-5.187,27
0.966,0.00921,0.645,False,power-pop,-6.12,27
0.966,0.00921,0.645,False,power-pop,-6.12,27
0.911,0.131,0.53,False,power-pop,-7.027,25
0.582,0.103,0.555,False,power-pop,-7.868,26
0.223,0.542,0.339,False,power-pop,-10.164,36
0.779,0.0563,0.578,False,power-pop,-6.842,28
0.978,0.0162,0.715,False,power-pop,-7.52,27
0.492,0.00147,0.654,False,power-pop,-5.053,26
0.773,0.000646,0.554,False,power-pop,-6.667,26
0.912,0.282,0.514,False,power-pop,-8.433,24
0.741,0.0932,0.693,False,power-pop,-3.761,32
0.581,0.214,0.504,False,power-pop,-11.834,30
0.309,0.429,0.558,False,power-pop,-10.393,32
0.486,0.738,0.509,False,power-pop,-13.505,43
0.834,0.0112,0.494,False,power-pop,-7.195,26
0.909,0.0792,0.47,False,power-pop,-12.055,28
0.196,0.0385,0.305,False,power-pop,-4.869,17
0.848,0.0269,0.467,False,power-pop,-8.285,26
0.174,0.000361,0.394,False,power-pop,-4.016,14
0.386,0.114,0.548,False,power-pop,-8.946,24
0.398,0.208,0.429,False,power-pop,-7.539,25
0.971,0.109,0.728,False,power-pop,-6.031,26
0.87,0.000435,0.319,False,power-pop,-7.169,25
0.762,0.00351,0.411,False,power-pop,-2.392,30
0.658,0.0126,0.325,False,power-pop,-4.906,27
0.854,0.0461,0.626,False,power-pop,-11.073,28
0.547,1.69e-05,0.286,False,power-pop,-3.361,25
0.78,0.177,0.529,False,power-pop,-5.523,28
0.978,0.39,0.739,False,power-pop,-5.668,24
0.662,8.5e-05,0.457,False,power-pop,-4.118,27
0.729,0.365,0.651,False,power-pop,-9.731,29
0.731,0.0487,0.504,True,power-pop,-4.314,22
0.784,6.56e-05,0.331,False,power-pop,-5.157,25
0.887,0.108,0.571,False,power-pop,-5.978,26
0.68,0.146,0.576,False,power-pop,-9.926,28
0.665,0.00142,0.284,False,power-pop,-6.02,24
0.743,1.72e-05,0.445,True,power-pop,-2.964,24
0.96,0.0381,0.599,False,power-pop,-11.478,28
0.895,0.136,0.488,False,power-pop,-4.991,27
0.395,0.00205,0.426,False,power-pop,-5.056,23
0.785,0.131,0.715,False,power-pop,-13.474,32
0.789,0.0823,0.371,True,power-pop,-5.064,19
0.326,0.0362,0.317,False,power-pop,-3.462,21
0.859,0.0519,0.573,False,power-pop,-9.166,26
0.821,0.00502,0.589,False,power-pop,-4.063,30
0.621,0.63,0.726,False,power-pop,-9.13,35
0.475,0.000413,0.433,False,power-pop,-4.973,24
0.713,0.0101,0.259,False,power-pop,-3.894,26
0.275,0.00463,0.461,False,power-pop,-3.904,20
0.31,0.00162,0.412,False,power-pop,-1.636,23
0.392,0.00158,0.305,False,power-pop,-3.579,22
0.705,0.00111,0.452,False,power-pop,-4.352,27
0.964,0.386,0.63,False,power-pop,-9.081,23
0.977,0.0289,0.72,False,power-pop,-4.434,30
0.353,0.00296,0.325,False,power-pop,-5.078,20
0.337,0.0477,0.46,True,power-pop,-5.49,16
0.96,0.113,0.724,False,power-pop,-8.258,26
0.279,0.00176,0.413,False,power-pop,-3.96,19
0.102,0.0497,0.392,False,power-pop,-4.349,14
0.294,0.198,0.403,False,power-pop,-5.735,25
0.743,0.0403,0.624,False,power-pop,-13.23,32
0.633,0.163,0.586,False,power-pop,-8.55,28
0.645,0.0731,0.631,False,power-pop,-8.358,27
0.584,0.00842,0.438,False,power-pop,-5.611,25
0.623,0.000121,0.578,False,power-pop,-6.354,24
0.944,0.00708,0.713,False,power-pop,-11.779,30
0.506,0.3,0.633,False,power-pop,-9.11,31
0.805,0.0384,0.465,False,power-pop,-7.793,25
0.378,0.00107,0.274,False,power-pop,-3.837,21
0.396,0.00831,0.387,False,power-pop,-3.777,24
0.585,9.45e-05,0.381,False,power-pop,-3.81,25
0.604,2.49e-05,0.375,False,power-pop,-2.063,29
0.512,1.2e-05,0.366,False,power-pop,-4.985,25
0.637,0.000673,0.578,False,power-pop,-2.671,29
0.211,0.557,0.415,False,power-pop,-5.247,37
0.653,0.109,0.715,False,power-pop,-13.326,32
0.822,0.231,0.609,False,power-pop,-11.688,30
0.821,0.254,0.547,True,power-pop,-7.422,20
0.796,0.00161,0.425,False,power-pop,-4.866,26
0.812,0.0164,0.348,False,power-pop,-5.698,26
0.868,0.000211,0.401,False,power-pop,-3.672,27
0.531,5.72e-05,0.282,False,power-pop,-2.044,28
0.667,0.00178,0.576,False,power-pop,-5.538,27
0.676,0.00958,0.544,True,power-pop,-4.225,22
0.653,0.0385,0.4,False,power-pop,-4.078,29
0.454,1.99e-05,0.44,False,power-pop,-3.367,24
0.43,2.81e-05,0.46,False,power-pop,-2.643,25
0.817,0.042,0.583,False,power-pop,-8.277,27
0.707,4.16e-05,0.308,False,power-pop,-3.267,29
0.595,1.09e-05,0.43,False,power-pop,-3.347,26
0.383,0.00107,0.484,False,power-pop,-4.358,22
0.58,0.0866,0.631,False,power-pop,-11.485,29
0.281,0.00935,0.417,False,power-pop,-5.197,18
0.762,0.000333,0.559,False,power-pop,-5.086,28
0.966,0.0606,0.654,False,power-pop,-8.366,26
0.777,0.000127,0.4,False,power-pop,-2.998,29
0.465,0.00025,0.529,False,power-pop,-4.358,24
0.624,0.0302,0.554,False,power-pop,-3.29,30
0.557,0.00278,0.316,False,power-pop,-6.17,23
0.584,0.000225,0.526,False,power-pop,-5.57,26
0.866,0.48,0.519,False,power-pop,-8.317,24
0.85,0.214,0.562,False,power-pop,-9.362,27
0.744,0.0226,0.38,False,power-pop,-4.233,25
0.64,0.368,0.259,False,power-pop,-11.353,28
0.515,0.000148,0.368,False,power-pop,-5.929,25
0.597,0.00305,0.487,False,power-pop,-4.436,26
0.874,0.00893,0.684,False,power-pop,-8.327,28
0.377,0.109,0.399,False,power-pop,-7.112,23
0.55,0.261,0.597,False,power-pop,-5.629,32
0.536,0.0127,0.646,False,power-pop,-7.671,25
0.812,0.00139,0.42,False,power-pop,-4.521,27
0.536,0.0127,0.646,False,power-pop,-7.671,26
0.43,0.086,0.219,False,power-pop,-6.931,22
0.559,0.0572,0.687,False,power-pop,-5.14,26
0.92,0.319,0.542,False,power-pop,-9.637,24
0.518,0.0077,0.328,False,power-pop,-6.219,22
0.664,0.000567,0.393,False,power-pop,-4.456,26
0.891,0.00124,0.479,False,power-pop,-5.34,26
0.542,0.0588,0.454,False,power-pop,-5.924,23
0.947,3.15e-05,0.4,False,power-pop,-5.275,26
0.558,3.34e-05,0.398,False,power-pop,-10.762,23
0.96,0.0858,0.685,False,power-pop,-5.531,27
0.268,0.000148,0.461,False,power-pop,-5.862,17
0.809,0.0142,0.471,False,power-pop,-6.418,25
0.502,0.0236,0.332,False,power-pop,-4.031,25
0.748,0.00451,0.385,False,power-pop,-6.177,25
0.671,0.0041,0.309,False,power-pop,-4.558,25
0.323,0.248,0.368,False,power-pop,-6.984,24
0.496,8.39e-05,0.354,False,power-pop,-4.065,23
0.743,0.0623,0.454,False,power-pop,-5.278,27
0.595,0.000384,0.393,False,power-pop,-6.513,22
0.377,0.0485,0.295,False,power-pop,-4.746,23
0.809,0.0309,0.149,False,power-pop,-5.503,23
0.781,0.36,0.506,False,power-pop,-7.773,26
0.665,0.00335,0.44,False,power-pop,-3.677,28
0.7,1.89e-05,0.421,False,power-pop,-4.357,27
0.544,0.0301,0.519,False,power-pop,-4.452,27
0.66,1.62e-05,0.337,False,power-pop,-5.463,24
0.916,0.0225,0.798,False,power-pop,-12.844,30
0.618,0.0114,0.385,False,power-pop,-5.845,25
0.482,0.11,0.573,False,power-pop,-4.965,28
0.705,0.00164,0.645,False,power-pop,-8.671,27
0.695,1.34e-05,0.326,False,power-pop,-3.403,27
0.717,0.017,0.635,False,power-pop,-4.188,29
0.643,0.000362,0.471,False,power-pop,-6.176,25
0.706,0.000103,0.505,False,power-pop,-4.965,27
0.747,0.00649,0.536,False,power-pop,-3.994,30
0.443,0.000445,0.384,True,power-pop,-5.121,17
0.414,0.000938,0.417,False,power-pop,-3.325,24
0.68,0.0476,0.477,False,power-pop,-15.01,34
0.112,0.0114,0.357,True,power-pop,-5.389,6
0.497,0.000216,0.373,False,power-pop,-10.858,24
0.658,0.0821,0.663,False,power-pop,-7.174,27
0.835,0.0208,0.689,False,power-pop,-4.389,30
0.466,0.0118,0.282,False,power-pop,-4.834,22
0.403,0.00215,0.507,False,power-pop,-9.051,20
0.691,0.809,0.376,False,power-pop,-8.771,30
0.786,0.0504,0.596,False,power-pop,-4.893,29
0.76,0.215,0.233,False,power-pop,-10.238,24
0.589,0.00051,0.406,False,power-pop,-2.69,29
0.778,0.205,0.182,False,power-pop,-8.504,23
0.187,0.000803,0.602,False,power-pop,-0.971,22
0.372,0.00145,0.561,False,power-pop,-6.82,21
0.237,0.0436,0.493,False,power-pop,-4.526,18
0.283,0.0176,0.395,False,power-pop,-3.352,21
0.624,0.145,0.592,False,power-pop,-9.376,28
0.704,0.00141,0.52,False,power-pop,-5.118,28
0.582,0.0467,0.501,False,power-pop,-4.747,27
0.442,0.000574,0.553,False,power-pop,-7.309,22
0.394,0.126,0.384,False,power-pop,-8.018,23
0.738,7.08e-05,0.24,False,power-pop,-6.745,24
0.847,0.03,0.531,False,power-pop,-3.642,28
0.505,1e-05,0.486,False,power-pop,-2.677,28
0.358,0.00143,0.352,False,power-pop,-6.187,18
0.796,0.000376,0.442,False,power-pop,-6.397,27
0.673,0.591,0.518,False,power-pop,-5.973,31
0.622,0.146,0.589,False,power-pop,-2.249,33
0.504,0.00613,0.241,False,power-pop,-3.392,23
0.97,1.95e-06,0.263,False,power-pop,-6.405,23
0.899,0.0185,0.324,False,power-pop,-5.967,23
0.899,0.00732,0.351,False,power-pop,-2.788,30
0.747,0.145,0.541,False,power-pop,-3.479,31
0.288,0.862,0.594,False,power-pop,-14.937,54
0.613,5.53e-05,0.447,False,power-pop,-5.133,26
0.677,0.026,0.548,False,power-pop,-7.407,25
0.488,0.136,0.352,False,power-pop,-3.017,28
0.692,0.000209,0.363,False,power-pop,-4.094,26
0.832,0.000131,0.419,False,power-pop,-4.225,26
0.411,0.00187,0.584,False,power-pop,-5.2,24
0.773,0.000706,0.461,False,power-pop,-7.26,25
0.678,6.11e-05,0.363,False,power-pop,-2.641,27
0.693,0.00238,0.408,False,power-pop,-3.653,27
0.474,0.000661,0.571,False,power-pop,-7.016,24
0.482,0.136,0.521,False,power-pop,-11.238,26
0.282,0.189,0.58,False,power-pop,-10.189,26
0.745,0.000409,0.536,False,power-pop,-2.862,30
0.68,0.0779,0.498,False,power-pop,-1.99,32
0.341,0.198,0.326,False,power-pop,-5.744,25
0.241,0.00269,0.468,False,power-pop,-5.185,16
0.694,0.0275,0.613,False,power-pop,-13.689,31
0.233,0.0761,0.524,False,power-pop,-7.585,19
0.764,4.07e-05,0.434,False,power-pop,-5.095,26
0.302,0.485,0.403,False,power-pop,-9.955,33
0.411,0.171,0.444,False,power-pop,-3.724,27
0.743,0.00568,0.441,False,power-pop,-3.857,28
0.537,0.00115,0.448,False,power-pop,-6.677,24
0.242,0.0497,0.479,False,power-pop,-8.795,17
0.869,0.00757,0.524,False,power-pop,-7.097,25
0.522,3.55e-05,0.206,False,power-pop,-6.695,19
0.497,0.00151,0.375,False,power-pop,-2.667,27
0.218,0.018,0.348,False,power-pop,-11.837,15
0.642,0.034,0.591,False,power-pop,-4.591,29
0.651,0.0366,0.584,False,power-pop,-9.431,27
0.739,0.000252,0.42,False,power-pop,-5.994,26
0.7,1.21e-05,0.464,False,power-pop,-4.34,28
0.23,0.585,0.363,False,power-pop,-10.053,36
0.782,7.3e-05,0.333,False,power-pop,-4.831,26
0.767,0.234,0.576,False,power-pop,-4.608,29
0.772,0.0679,0.308,False,power-pop,-6.873,25
0.542,0.000179,0.489,True,power-pop,-5.463,19
0.481,0.00481,0.301,False,power-pop,-11.579,22
0.435,0.000223,0.481,False,power-pop,-5.749,22
0.447,0.000584,0.52,False,power-pop,-6.719,22
0.629,0.0951,0.607,False,power-pop,-9.456,26
0.667,0.27,0.535,False,power-pop,-3.233,31
0.646,1.14e-05,0.345,False,power-pop,-4.687,25
0.523,0.00334,0.454,False,power-pop,-5.472,23
0.965,0.318,0.588,False,power-pop,-17.406,34
0.809,0.0236,0.514,False,power-pop,-4.283,27
0.24,0.00857,0.423,False,power-pop,-10.028,16
0.688,1.29e-05,0.254,False,power-pop,-5.3,25
0.318,0.00127,0.363,False,power-pop,-4.884,19
0.79,3.92e-06,0.554,False,power-pop,-2.332,31
0.173,0.00317,0.305,False,power-pop,-10.521,12
0.831,0.45,0.476,False,power-pop,-12.034,25
0.909,0.000268,0.586,False,power-pop,-10.999,28
0.845,0.00541,0.576,False,power-pop,-8.384,26
0.119,4.86e-06,0.487,False,power-pop,-3.34,15
0.622,0.00279,0.395,False,power-pop,-4.983,25
0.693,0.177,0.449,False,power-pop,-3.919,30
0.957,0.00226,0.529,False,power-pop,-3.798,28
0.457,0.0396,0.365,False,power-pop,-3.446,25
0.853,0.422,0.67,False,power-pop,-6.25,26
0.909,0.331,0.691,False,power-pop,-4.521,27
0.883,0.00073,0.312,False,power-pop,-5.519,25
0.8,0.16,0.388,False,power-pop,-8.686,23
0.781,0.0396,0.685,False,power-pop,-13.232,31
0.91,0.327,0.504,False,power-pop,-11.792,25
0.611,6.97e-06,0.44,False,power-pop,-2.938,29
0.439,0.0012,0.413,False,power-pop,-5.66,20
0.459,0.000487,0.376,False,power-pop,-4.236,24
0.497,0.0358,0.42,False,power-pop,-10.59,24
0.626,0.379,0.657,False,power-pop,-10.848,32
0.223,0.542,0.335,False,power-pop,-10.164,35
0.701,0.543,0.675,False,power-pop,-9.515,32
0.685,0.0539,0.77,False,power-pop,-6.108,28
0.0647,0.00343,0.344,False,power-pop,-6.649,6
0.81,0.403,0.7,False,power-pop,-5.69,29
0.403,0.0271,0.47,False,power-pop,-4.1,24
0.708,0.0108,0.599,False,power-pop,-6.622,28
0.204,2.29e-05,0.263,False,power-pop,-6.887,12
0.601,0.184,0.522,False,power-pop,-6.204,28
0.451,0.00116,0.726,False,power-pop,-8.123,24
0.657,0.0078,0.662,False,power-pop,-7.793,27
0.33,0.000895,0.431,True,power-pop,-3.491,15
0.528,0.0424,0.354,False,power-pop,-5.898,25
0.488,0.000128,0.495,False,power-pop,-3.755,25
0.211,0.000137,0.59,True,power-pop,-3.334,13
0.674,0.236,0.213,False,power-pop,-5.402,26
0.961,0.0104,0.527,False,power-pop,-7.583,24
0.647,0.119,0.36,False,power-pop,-7.637,25
0.899,0.00186,0.541,False,power-pop,-5.237,27
0.93,6.49e-05,0.596,False,power-pop,-6.71,26
0.719,0.0196,0.584,True,power-pop,-6.449,21
0.798,0.000347,0.379,False,power-pop,-3.953,28
0.37,0.0606,0.718,False,power-pop,-11.238,25
0.827,0.0021,0.476,True,power-pop,-6.178,21
0.927,0.294,0.702,False,power-pop,-12.467,28
0.752,0.012,0.52,False,power-pop,-8.993,26
0.849,0.0016,0.539,False,power-pop,-7.648,25
0.492,0.524,0.686,False,power-pop,-7.414,34
0.454,0.00117,0.332,False,power-pop,-3.66,23
0.858,0.00118,0.349,False,power-pop,-8.472,25
0.686,0.0395,0.633,False,power-pop,-7.508,27
0.561,4.15e-05,0.226,False,power-pop,-6.751,20
0.672,0.0279,0.433,False,power-pop,-5.707,26
0.604,0.0642,0.601,False,power-pop,-12.2,30
0.523,0.629,0.655,False,power-pop,-18.744,55
0.929,0.000539,0.385,False,power-pop,-3.843,28
0.546,0.000458,0.21,False,power-pop,-4.466,23
0.439,3.94e-05,0.434,False,power-pop,-5.975,21
0.0611,0.0518,0.254,False,power-pop,-8.653,9
0.963,0.0327,0.522,False,power-pop,-6.591,26
0.708,0.00242,0.466,False,power-pop,-6.814,26
0.672,0.00154,0.288,False,power-pop,-3.404,27
0.842,0.000452,0.416,False,power-pop,-4.398,26
0.512,0.00371,0.507,True,power-pop,-5.238,18
0.814,0.35,0.606,False,power-pop,-5.426,29
0.619,0.012,0.611,False,power-pop,-5.371,27
0.54,0.000775,0.255,False,power-pop,-4.007,23
0.84,0.000672,0.54,False,power-pop,-5.993,26
0.738,0.000773,0.552,False,power-pop,-4.432,28
0.764,0.0022,0.479,False,power-pop,-9.792,27
0.461,0.00791,0.434,False,power-pop,-4.715,23
0.37,0.0606,0.718,False,power-pop,-11.238,26
0.668,0.000262,0.472,False,power-pop,-10.793,26
0.66,0.000901,0.658,True,power-pop,-5.119,22
0.368,0.0144,0.3,False,power-pop,-5.536,18
0.704,0.000984,0.366,False,power-pop,-7.414,25
0.58,0.00021,0.295,False,power-pop,-5.247,23
0.407,0.302,0.508,False,power-pop,-8.373,28
0.471,0.00356,0.263,False,power-pop,-3.805,22
0.686,0.000645,0.472,False,power-pop,-6.875,26
0.773,0.0143,0.632,False,power-pop,-6.04,28
0.583,0.0667,0.416,False,power-pop,-8.296,22
0.966,0.00921,0.645,False,power-pop,-6.12,27
0.734,0.000107,0.578,False,power-pop,-3.065,31
0.729,0.000624,0.465,False,power-pop,-6.02,26
0.656,0.024,0.457,False,power-pop,-11.797,26
0.432,0.000286,0.242,False,power-pop,-4.055,22
0.707,0.00764,0.353,False,power-pop,-3.126,29
0.419,0.000771,0.547,False,power-pop,-3.643,25
0.619,0.0661,0.504,False,power-pop,-9.27,26
0.844,8.97e-05,0.262,False,power-pop,-6.545,24
0.958,0.046,0.591,False,power-pop,-7.029,25
0.665,6.56e-06,0.273,False,power-pop,-5.684,24
0.314,0.00185,0.541,False,power-pop,-4.717,21
0.786,0.00245,0.544,False,power-pop,-4.233,28
0.392,0.0916,0.729,False,power-pop,-13.743,30
0.431,1.01e-05,0.353,False,power-pop,-6.121,21
0.571,0.121,0.256,False,power-pop,-2.816,27
0.687,0.063,0.222,False,power-pop,-6.92,23
0.696,0.433,0.358,False,power-pop,-4.344,30
0.255,0.00692,0.423,False,power-pop,-8.616,15
0.316,0.057,0.354,False,power-pop,-5.701,21
0.778,7.66e-05,0.415,False,power-pop,-3.603,27
0.801,4.78e-05,0.444,False,power-pop,-5.723,28
0.226,0.0677,0.272,False,power-pop,-11.323,17
0.432,0.000142,0.439,False,power-pop,-4.386,23
0.5,0.191,0.428,False,power-pop,-11.058,28
0.423,0.00334,0.314,False,power-pop,-6.384,19
0.329,0.000883,0.295,False,power-pop,-6.949,19
0.605,0.000127,0.469,False,power-pop,-4.874,25
0.707,2.91e-05,0.395,False,power-pop,-4.041,28
0.797,0.0111,0.401,False,power-pop,-3.913,28
0.377,0.00373,0.713,False,power-pop,-5.203,23
0.665,0.000622,0.411,True,power-pop,-4.027,22
0.884,0.0276,0.4,False,power-pop,-7.365,25
0.501,5.4e-05,0.348,False,power-pop,-3.269,28
0.594,0.00476,0.582,False,power-pop,-10.188,26
0.58,0.233,0.406,False,power-pop,-8.701,26
0.858,0.00205,0.623,False,power-pop,-13.956,30
0.963,0.00307,0.538,False,power-pop,-9.523,25
0.847,0.0138,0.565,False,power-pop,-7.229,27
0.74,0.02,0.53,False,power-pop,-4.989,27
0.876,0.00861,0.44,False,power-pop,-3.586,29
0.308,0.107,0.653,False,power-pop,-12.702,26
0.156,0.00563,0.28,False,power-pop,-4.282,12
0.485,0.000233,0.136,False,power-pop,-5.414,20
0.251,0.000144,0.378,False,power-pop,-5.051,16
0.684,0.000351,0.464,False,power-pop,-10.002,26
0.223,0.00209,0.303,False,power-pop,-8.365,14
0.47,1.07e-05,0.176,False,power-pop,-5.754,20
0.619,0.0118,0.29,False,power-pop,-3.229,25
0.628,0.292,0.7,False,power-pop,-12.038,35
0.636,0.000711,0.436,False,power-pop,-2.942,29
0.639,0.000129,0.407,False,power-pop,-5.306,26
0.621,0.000159,0.545,False,power-pop,-4.376,26
0.603,0.00056,0.288,False,power-pop,-6.752,23
0.283,0.0153,0.636,False,power-pop,-9.203,20
0.8,0.00046,0.542,False,power-pop,-1.504,33
0.671,0.152,0.616,False,power-pop,-5.116,29
0.58,0.0432,0.592,False,power-pop,-7.18,26
0.912,0.127,0.417,False,power-pop,-6.786,23
0.199,0.0035,0.61,False,power-pop,-4.86,17
0.953,0.0268,0.516,False,power-pop,-5.613,26
0.217,0.332,0.591,False,power-pop,-12.134,32
0.855,0.00261,0.648,True,power-pop,-6.363,22
0.156,0.0661,0.469,False,power-pop,-11.382,16
0.655,0.0192,0.533,False,power-pop,-4.445,27
0.397,0.00691,0.552,False,power-pop,-4.059,22
0.746,0.0114,0.553,False,power-pop,-5.63,28
0.418,2.18e-05,0.403,False,power-pop,-3.913,23
